电影编号,电影名称原始,上映日期,视频上映日期,链接,未知,动作,冒险,动画,儿童,喜剧,犯罪,纪录片,剧情,奇幻,黑色电影,恐怖,音乐,悬疑,爱情,科幻,惊悚,战争,西部,电影名称,上映年份,被评分次数,平均评分,评分标准差,类型数量
898,"Postman, The (1997)",1997-01-01,,http://us.imdb.com/M/title-exact?imdb-title-119925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Postman, The",1997.0,58,3.2241379310344827,1.3513229833029046,1
899,"Winter Guest, The (1997)",1997-01-01,,http://us.imdb.com/M/title-exact?imdb-title-120521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Winter Guest, The",1997.0,9,3.4444444444444446,1.4240006242195884,1
900,Kundun (1997),1997-12-25,,http://us.imdb.com/M/title-exact?imdb-title-119485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Kundun,1997.0,42,3.6904761904761907,0.9997095977868197,1
901,Mr. Magoo (1997),1997-12-25,,http://us.imdb.com/M/title-exact?imdb-title-119718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mr. Magoo,1997.0,12,1.9166666666666667,1.5050420310248864,1
902,"Big Lebowski, The (1998)",1997-12-26,,http://us.imdb.com/M/title-exact?imdb-title-118715,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,"Big Lebowski, The",1998.0,42,3.8333333333333335,1.1024731989810659,4
903,Afterglow (1997),1997-12-26,,http://us.imdb.com/M/title-exact?imdb-title-118566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Afterglow,1997.0,18,3.111111111111111,1.0226199851298272,2
904,Ma vie en rose (My Life in Pink) (1997),1997-12-26,,http://us.imdb.com/M/title-exact?imdb-title-119590,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Ma vie en rose (My Life in Pink),1997.0,20,3.45,1.4680814547887788,2
905,Great Expectations (1998),1998-01-01,,http://us.imdb.com/M/title-exact?imdb-title-119223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Great Expectations,1998.0,27,3.2222222222222223,0.9336995618478526,2
906,Oscar & Lucinda (1997),1997-12-31,,http://us.imdb.com/M/title-exact?imdb-title-119843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Oscar & Lucinda,1997.0,21,3.1904761904761907,1.2891488517253396,2
907,Vermin (1998),1997-01-01,,http://us.imdb.com/M/title-exact?imdb-title-120881,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Vermin,1998.0,2,2.0,1.4142135623730951,1
908,Half Baked (1998),1998-01-16,,http://us.imdb.com/M/title-exact?imdb-title-120693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Half Baked,1998.0,20,2.5,1.5043795713638368,1
909,Dangerous Beauty (1998),1998-01-23,,http://us.imdb.com/M/title-exact?imdb-title-118892,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Dangerous Beauty,1998.0,13,3.769230769230769,1.2351684199496948,1
910,Nil By Mouth (1997),1998-02-06,,http://us.imdb.com/Title?Nil+By+Mouth+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Nil By Mouth,1997.0,4,2.0,0.816496580927726,1
911,Twilight (1998),1998-01-30,,http://us.imdb.com/M/title-exact?imdb-title-119594,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Twilight,1998.0,4,2.5,0.5773502691896257,2
912,U.S. Marshalls (1998),1998-03-10,,http://us.imdb.com/Title?U.S.+Marshals+(1998),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,U.S. Marshalls,1998.0,9,3.0,0.7071067811865476,2
913,Love and Death on Long Island (1997),1998-03-10,,http://us.imdb.com/Title?Love+and+Death+on+Long+Island+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Love and Death on Long Island,1997.0,2,2.5,2.1213203435596424,1
914,Wild Things (1998),1998-03-14,,http://us.imdb.com/Title?Wild+Things+(1998),0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,Wild Things,1998.0,11,2.727272727272727,1.420627262226731,4
915,Primary Colors (1998),1998-03-20,,http://us.imdb.com/Title?Primary+Colors+(1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Primary Colors,1998.0,13,3.923076923076923,0.8623164985025764,1
916,Lost in Space (1998),1998-03-27,,http://us.imdb.com/Title?Lost+in+Space+(1998),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Lost in Space,1998.0,18,3.1666666666666665,1.2947859237091257,3
917,Mercury Rising (1998),1998-03-27,,http://us.imdb.com/Title?Mercury+Rising+(1998),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Mercury Rising,1998.0,7,3.4285714285714284,0.7867957924694432,3
918,City of Angels (1998),1998-04-03,,http://us.imdb.com/Title?City+of+Angels+(1998),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,City of Angels,1998.0,8,3.0,1.0690449676496976,1
919,"City of Lost Children, The (1995)",1995-01-01,,"http://us.imdb.com/Title?Cit%E9+des+enfants+perdus,+La+(1995)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"City of Lost Children, The",1995.0,96,3.7916666666666665,1.2045236373697512,2
920,Two Bits (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Two%20Bits%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Two Bits,1995.0,5,2.2,1.3038404810405297,1
921,Farewell My Concubine (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Ba%20Wang%20Bie%20Ji%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Farewell My Concubine,1993.0,46,3.9782608695652173,1.021744269696192,2
922,Dead Man (1995),1996-05-10,,http://us.imdb.com/M/title-exact?Dead%20Man%20(1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dead Man,1995.0,34,3.823529411764706,1.1407224780094443,1
923,Raise the Red Lantern (1991),1991-01-01,,http://us.imdb.com/M/title-exact?Da%20Hong%20Deng%20Long%20Gao%20Gao%20Gua%20(1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Raise the Red Lantern,1991.0,58,4.155172413793103,0.8746272216033009,1
924,White Squall (1996),1996-01-01,,http://us.imdb.com/M/title-exact?White%20Squall%20(1996),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,White Squall,1996.0,85,3.4,1.1359912809859898,2
925,Unforgettable (1996),1996-02-23,,http://us.imdb.com/Title?Unforgettable+(1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Unforgettable,1996.0,34,3.323529411764706,0.9118940739685928,2
926,Down Periscope (1996),1996-03-01,,http://us.imdb.com/M/title-exact?Down%20Periscope%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Down Periscope,1996.0,101,2.702970297029703,1.0634336317367956,1
927,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",1996-03-08,,"http://us.imdb.com/M/title-exact?Flor%20de%20mi%20secreto,%20La%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Flower of My Secret, The (Flor de mi secreto, La)",1995.0,6,3.1666666666666665,1.1690451944500122,1
928,"Craft, The (1996)",1996-04-26,,"http://us.imdb.com/M/title-exact?Craft,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Craft, The",1996.0,104,3.1153846153846154,1.0821382312836356,2
929,Harriet the Spy (1996),1996-07-03,,http://us.imdb.com/M/title-exact?Harriet%20the%20Spy%20(1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Harriet the Spy,1996.0,40,2.7,1.066987131347674,2
930,Chain Reaction (1996),1996-07-31,,http://us.imdb.com/M/title-exact?Chain%20Reaction%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Chain Reaction,1996.0,80,2.7,1.011328240546353,3
931,"Island of Dr. Moreau, The (1996)",1996-08-23,,"http://us.imdb.com/M/title-exact?Island%20of%20Dr.%20Moreau,%20The%20(1996)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Island of Dr. Moreau, The",1996.0,57,2.1578947368421053,0.9021694821019441,2
932,First Kid (1996),1996-08-30,,http://us.imdb.com/M/title-exact?First%20Kid%20(1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,First Kid,1996.0,40,2.925,1.141018438467616,2
933,"Funeral, The (1996)",1996-10-25,,"http://us.imdb.com/M/title-exact?Funeral,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Funeral, The",1996.0,21,2.4285714285714284,1.0281745265969475,1
934,"Preacher's Wife, The (1996)",1996-12-13,,"http://us.imdb.com/M/title-exact?Preacher's%20Wife,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Preacher's Wife, The",1996.0,68,2.926470588235294,0.9821720746369568,1
935,Paradise Road (1997),1997-04-18,,http://us.imdb.com/M/title-exact?Paradise%20Road%20%281997%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Paradise Road,1997.0,7,3.2857142857142856,0.951189731211342,2
936,Brassed Off (1996),1997-06-13,,http://us.imdb.com/M/title-exact?Brassed%20Off%20%281996%29,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,Brassed Off,1996.0,32,3.9375,0.9482581654734625,3
937,"Thousand Acres, A (1997)",1997-01-01,,http://us.imdb.com/M/title-exact?Thousand+Acres%2C+A+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Thousand Acres, A",1997.0,37,3.4054054054054053,1.0661316225666682,1
938,"Smile Like Yours, A (1997)",1997-01-01,,http://us.imdb.com/M/title-exact?Smile+Like+Yours%2C+A+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Smile Like Yours, A",1997.0,25,2.88,1.0923979738782628,2
939,Murder in the First (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Murder%20in%20the%20First%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Murder in the First,1995.0,60,3.6,0.7635776630164264,2
940,Airheads (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Airheads%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Airheads,1994.0,32,2.34375,0.9370294518041508,1
941,With Honors (1994),1994-01-01,,http://us.imdb.com/M/title-exact?With%20Honors%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,With Honors,1994.0,46,3.0652173913043477,1.1431374742454008,2
942,What's Love Got to Do with It (1993),1993-01-01,,http://us.imdb.com/M/title-exact?What's%20Love%20Got%20to%20Do%20with%20It%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,What's Love Got to Do with It,1993.0,45,3.488888888888889,0.9200351332773367,1
943,Killing Zoe (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Killing%20Zoe%20(1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Killing Zoe,1994.0,40,3.475,0.9054677216067919,1
944,Renaissance Man (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Renaissance%20Man%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Renaissance Man,1994.0,43,3.0,1.091089451179962,3
945,Charade (1963),1963-01-01,,http://us.imdb.com/M/title-exact?Charade%20(1963),0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,Charade,1963.0,40,3.925,0.858964791374194,4
946,"Fox and the Hound, The (1981)",1981-01-01,,"http://us.imdb.com/M/title-exact?Fox%20and%20the%20Hound,%20The%20(1981)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fox and the Hound, The",1981.0,61,3.1475409836065573,1.0775909176456293,2
947,"Big Blue, The (Grand bleu, Le) (1988)",1988-01-01,,"http://us.imdb.com/M/title-exact?Grand%20bleu,%20Le%20(1988)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Big Blue, The (Grand bleu, Le)",1988.0,17,3.235294117647059,1.147247344990711,2
948,Booty Call (1997),1997-02-28,,http://us.imdb.com/M/title-exact?Booty%20Call%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Booty Call,1997.0,48,2.1666666666666665,1.0980317658725764,2
949,How to Make an American Quilt (1995),1995-01-01,,http://us.imdb.com/M/title-exact?How%20to%20Make%20an%20American%20Quilt%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,How to Make an American Quilt,1995.0,71,3.3380281690140845,0.9249503766122652,2
950,Georgia (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Georgia%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Georgia,1995.0,30,2.9,0.9948141396330236,1
951,"Indian in the Cupboard, The (1995)",1995-01-01,,"http://us.imdb.com/M/title-exact?Indian%20in%20the%20Cupboard,%20The%20(1995)",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Indian in the Cupboard, The",1995.0,39,2.8205128205128207,1.0971684818034502,3
952,Blue in the Face (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Blue%20in%20the%20Face%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue in the Face,1995.0,45,3.1777777777777776,1.093137454737278,1
953,Unstrung Heroes (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Unstrung%20Heroes%20(1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Unstrung Heroes,1995.0,22,3.3181818181818183,0.9945740239808643,2
954,Unzipped (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Unzipped%20(1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Unzipped,1995.0,11,3.5454545454545454,1.0357254813546264,1
955,Before Sunrise (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Before%20Sunrise%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Before Sunrise,1995.0,49,3.4081632653061225,1.135017755862193,2
956,Nobody's Fool (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Nobody's%20Fool%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Nobody's Fool,1994.0,46,3.608695652173913,0.8557845229720237,1
957,Pushing Hands (1992),1992-01-01,,http://us.imdb.com/M/title-exact?Tui%20Shou%20(1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pushing Hands,1992.0,2,2.0,1.4142135623730951,1
958,To Live (Huozhe) (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Huozhe%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,To Live (Huozhe),1994.0,14,3.7857142857142856,1.2513728724621074,1
959,Dazed and Confused (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Dazed%20and%20Confused%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Dazed and Confused,1993.0,64,3.46875,1.0978875820671,1
960,Naked (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Naked%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Naked,1993.0,25,3.24,1.3,1
961,Orlando (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Orlando%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Orlando,1993.0,34,3.6176470588235294,1.2064148209229704,1
962,Ruby in Paradise (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Ruby%20in%20Paradise%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ruby in Paradise,1993.0,23,3.130434782608696,1.179535649239177,1
963,Some Folks Call It a Sling Blade (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Some%20Folks%20Call%20It%20a%20Sling%20Blade%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Some Folks Call It a Sling Blade,1993.0,41,4.2926829268292686,0.8730378697119726,2
964,"Month by the Lake, A (1995)",1995-01-01,,"http://us.imdb.com/M/title-exact?Month%20by%20The%20Lake,%20A%20(1995)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Month by the Lake, A",1995.0,9,3.3333333333333335,1.224744871391589,2
965,Funny Face (1957),1957-01-01,,http://us.imdb.com/M/title-exact?Funny%20Face%20(1957),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Funny Face,1957.0,21,3.6666666666666665,0.9128709291752768,2
966,"Affair to Remember, An (1957)",1957-01-01,,"http://us.imdb.com/M/title-exact?Affair%20to%20Remember,%20An%20(1957)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Affair to Remember, An",1957.0,26,4.1923076923076925,0.8952868040680938,1
967,Little Lord Fauntleroy (1936),1936-01-01,,http://us.imdb.com/M/title-exact?Little%20Lord%20Fauntleroy%20(1936),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Little Lord Fauntleroy,1936.0,12,3.1666666666666665,0.8348471099367218,1
968,"Inspector General, The (1949)",1949-01-01,,"http://us.imdb.com/M/title-exact?Inspector%20General,%20The%20(1949)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Inspector General, The",1949.0,18,3.7222222222222223,1.0740552924509195,1
969,Winnie the Pooh and the Blustery Day (1968),1968-01-01,,http://us.imdb.com/M/title-exact?Winnie%20the%20Pooh%20and%20the%20Blustery%20Day%20%281968%29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winnie the Pooh and the Blustery Day,1968.0,75,3.8,1.0904995136125413,2
970,Hear My Song (1991),1991-01-01,,http://us.imdb.com/M/title-exact?Hear%20My%20Song%20(1991),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hear My Song,1991.0,8,3.25,1.0350983390135313,1
971,Mediterraneo (1991),1991-01-01,,http://us.imdb.com/M/title-exact?Mediterraneo%20(1991),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Mediterraneo,1991.0,34,3.676470588235294,0.9118940739685929,2
972,Passion Fish (1992),1992-01-01,,http://us.imdb.com/M/title-exact?Passion%20Fish%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Passion Fish,1992.0,28,3.1785714285714284,0.8629652337776967,1
973,Grateful Dead (1995),1996-10-18,,http://us.imdb.com/M/title-exact?Grateful%20Dead%20(1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Grateful Dead,1995.0,4,3.5,1.2909944487358056,1
974,Eye for an Eye (1996),1996-01-01,,http://us.imdb.com/Title?Eye+for+an+Eye+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Eye for an Eye,1996.0,32,3.03125,1.0620848334989004,2
975,Fear (1996),1996-04-12,,http://us.imdb.com/M/title-exact?Fear%20(1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fear,1996.0,44,3.159090909090909,1.0771016625849856,1
976,Solo (1996),1996-08-23,,http://us.imdb.com/M/title-exact?Solo%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Solo,1996.0,12,1.8333333333333333,1.1934162828797101,3
977,"Substitute, The (1996)",1996-04-19,,"http://us.imdb.com/M/title-exact?Substitute,%20The%20(1996)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Substitute, The",1996.0,49,2.693877551020408,1.024778057936064,1
978,Heaven's Prisoners (1996),1996-05-10,,http://us.imdb.com/M/title-exact?Heaven's%20Prisoners%20(1996),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Heaven's Prisoners,1996.0,27,2.5185185185185186,1.1221672153735642,2
979,"Trigger Effect, The (1996)",1996-08-30,,"http://us.imdb.com/M/title-exact?Trigger%20Effect,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Trigger Effect, The",1996.0,35,3.2,0.9941002434954168,2
980,Mother Night (1996),1996-11-01,,http://us.imdb.com/M/title-exact?Mother%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mother Night,1996.0,22,3.1818181818181817,1.1396057645963795,1
981,Dangerous Ground (1997),1996-09-04,,http://us.imdb.com/M/title-exact?Dangerous%20Ground%20(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Dangerous Ground,1997.0,8,1.75,0.8864052604279183,1
982,Maximum Risk (1996),1996-09-13,,http://us.imdb.com/M/title-exact?Maximum%20Risk%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Maximum Risk,1996.0,20,2.8,1.1964860832322377,3
983,"Rich Man's Wife, The (1996)",1996-09-13,,"http://us.imdb.com/M/title-exact?Rich%20Man's%20Wife,%20The%20(1996)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Rich Man's Wife, The",1996.0,15,2.4,0.7367883976130072,1
984,Shadow Conspiracy (1997),1997-01-31,,http://us.imdb.com/M/title-exact?Shadow%20Conspiracy%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Shadow Conspiracy,1997.0,44,2.8636363636363638,1.286620037348789,1
985,Blood & Wine (1997),1996-11-15,,http://us.imdb.com/Title?Blood+%26+Wine+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Blood & Wine,1997.0,22,2.8636363636363638,0.9902118361842988,1
986,Turbulence (1997),1997-01-10,,http://us.imdb.com/M/title-exact?Turbulence%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Turbulence,1997.0,23,2.5652173913043477,1.308228745515434,1
987,Underworld (1997),1997-05-09,,http://us.imdb.com/M/title-exact?Underworld%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Underworld,1997.0,4,2.5,1.0,1
988,"Beautician and the Beast, The (1997)",1997-02-07,,"http://us.imdb.com/M/title-exact?Beautician%20and%20the%20Beast,%20The%20(1997)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Beautician and the Beast, The",1997.0,86,2.313953488372093,1.1089117920362737,2
989,Cats Don't Dance (1997),1997-03-26,,http://us.imdb.com/M/title-exact?Cats%20Don%27t%20Dance%20(1997),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cats Don't Dance,1997.0,32,2.84375,1.370410228197523,3
990,Anna Karenina (1997),1997-04-04,,http://us.imdb.com/M/title-exact?Anna%20Karenina%20%281997%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Anna Karenina,1997.0,33,3.090909090909091,1.377580223699249,2
991,Keys to Tulsa (1997),1997-04-11,,http://us.imdb.com/Title?Keys+to+Tulsa+(1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Keys to Tulsa,1997.0,25,2.24,1.0908712114635712,1
992,Head Above Water (1996),1997-06-20,,http://us.imdb.com/M/title-exact?Head+Above+Water+(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Head Above Water,1996.0,4,3.0,1.1547005383792515,2
993,Hercules (1997),1997-06-27,,http://us.imdb.com/M/title-exact?Hercules+(1997),0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Hercules,1997.0,66,3.515151515151515,0.9646430067834063,5
994,"Last Time I Committed Suicide, The (1997)",1997-06-20,,http://us.imdb.com/M/title-exact?Last+Time+I+Committed+Suicide%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Last Time I Committed Suicide, The",1997.0,7,2.2857142857142856,1.1126972805283737,1
995,"Kiss Me, Guido (1997)",1997-01-01,,http://us.imdb.com/M/title-exact?Kiss+Me%2C+Guido+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kiss Me, Guido",1997.0,31,3.161290322580645,1.2137208408731772,1
996,"Big Green, The (1995)",1995-01-01,,"http://us.imdb.com/M/title-exact?Big%20Green,%20The%20(1995)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Big Green, The",1995.0,14,2.5,1.0919284281983377,2
997,Stuart Saves His Family (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Stuart%20Saves%20His%20Family%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Stuart Saves His Family,1995.0,16,2.125,1.1474609652039003,1
998,Cabin Boy (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Cabin%20Boy%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cabin Boy,1994.0,16,2.5625,1.3149778198382918,1
999,Clean Slate (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Clean%20Slate%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Clean Slate,1994.0,10,2.8,1.1352924243950933,1
1000,Lightning Jack (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Lightning%20Jack%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Lightning Jack,1994.0,10,3.0,0.6666666666666666,2
1001,"Stupids, The (1996)",1996-08-30,,"http://us.imdb.com/M/title-exact?Stupids,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stupids, The",1996.0,17,2.0,1.4142135623730951,1
1002,"Pest, The (1997)",1997-02-07,,"http://us.imdb.com/M/title-exact?Pest,%20The%20(1997)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pest, The",1997.0,8,1.875,1.246423454758225,1
1003,That Darn Cat! (1997),1997-02-14,,http://us.imdb.com/M/title-exact?That%20Darn%20Cat%20(1997),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,That Darn Cat!,1997.0,8,2.25,1.0350983390135313,3
1004,Geronimo: An American Legend (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Geronimo:%20An%20American%20Legend%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Geronimo: An American Legend,1993.0,9,3.111111111111111,1.0540925533894596,2
1005,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",1991-01-01,,http://us.imdb.com/M/title-exact?Podwojne%20zycie%20Weroniki%20(1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Double vie de Véronique, La (Double Life of Veronique, The)",1991.0,22,3.6818181818181817,1.2867960816866657,1
1006,Until the End of the World (Bis ans Ende der Welt) (1991),1991-01-01,,http://us.imdb.com/M/title-exact?Bis%20ans%20Ende%20der%20Welt%20(1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Until the End of the World (Bis ans Ende der Welt),1991.0,23,2.8260869565217392,1.1541298931561732,2
